date,adj close_aapl,close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl
1981-01-23,0.1125852242112159,0.1462049931287765,0.1473210006952285,0.1462049931287765,0.1467629969120025,11222400
1981-01-26,0.1108664870262146,0.1439729928970337,0.1445309966802597,0.1439729928970337,0.1445309966802597,24640000
1981-01-27,0.1100071668624877,0.1428570002317428,0.1439729928970337,0.1428570002317428,0.1439729928970337,23699200
1981-01-28,0.1065695881843566,0.1383929997682571,0.1389510035514831,0.1383929997682571,0.1389510035514831,28156800
1981-01-29,0.1027024388313293,0.1333709955215454,0.1339289993047714,0.1333709955215454,0.1339289993047714,43904000
1981-01-30,0.0971157178282737,0.1261159926652908,0.1272320002317428,0.1261159926652908,0.1272320002317428,46188800
1981-02-02,0.0915297791361808,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1194199994206428,23766400
1981-02-03,0.0949672684073448,0.1233260035514831,0.1238839998841285,0.1233260035514831,0.1233260035514831,19152000
1981-02-04,0.0984048023819923,0.1277900040149688,0.1283479928970337,0.1277900040149688,0.1277900040149688,27865600
1981-02-05,0.0984048023819923,0.1277900040149688,0.1289059966802597,0.1277900040149688,0.1277900040149688,7929600
1981-02-06,0.0988344699144363,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,13865600
1981-02-09,0.0936782211065292,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1227679997682571,16755200
1981-02-10,0.0936782211065292,0.1216519996523857,0.1222100034356117,0.1216519996523857,0.1216519996523857,18345600
1981-02-11,0.0906704142689704,0.117746002972126,0.1183039993047714,0.117746002972126,0.1183039993047714,13843200
1981-02-12,0.089810237288475,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1171879991889,14560000
1981-02-13,0.0876618102192878,0.1138390004634857,0.1149550005793571,0.1138390004634857,0.1149550005793571,11155200
1981-02-17,0.089810237288475,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,12275200
1981-02-18,0.0936782211065292,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1216519996523857,19241600
1981-02-19,0.0880915001034736,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1149550005793571,22310400
1981-02-20,0.0833649486303329,0.1082589998841285,0.1088170036673545,0.1082589998841285,0.1088170036673545,24371200
1981-02-23,0.0846539437770843,0.1099329963326454,0.1104910001158714,0.1099329963326454,0.1099329963326454,14112000
1981-02-24,0.0816461592912674,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1071429997682571,16979200
1981-02-25,0.0868024379014968,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,19488000
1981-02-26,0.0880915001034736,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1143969967961311,10841600
1981-02-27,0.091100089251995,0.1183039993047714,0.1194199994206428,0.1183039993047714,0.1183039993047714,14761600
1981-03-02,0.0915297791361808,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1188620030879974,11760000
1981-03-03,0.0902407243847847,0.1171879991889,0.117746002972126,0.1171879991889,0.117746002972126,16172800
1981-03-04,0.089380569756031,0.1160710006952285,0.1166289970278739,0.1160710006952285,0.1166289970278739,13708800
1981-03-05,0.0889508798718452,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1160710006952285,5376000
1981-03-06,0.0880915001034736,0.1143969967961311,0.1155129969120025,0.1143969967961311,0.1155129969120025,11603200
1981-03-09,0.0812165141105651,0.1054690033197403,0.1060269996523857,0.1054690033197403,0.1060269996523857,15321600
1981-03-10,0.0773485004901886,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1010039970278739,28380800
1981-03-11,0.0743406862020492,0.0965399965643882,0.0976559966802597,0.0965399965643882,0.0976559966802597,29859200
1981-03-12,0.0773485004901886,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1004460006952285,59248000
1981-03-13,0.0764891281723976,0.0993300005793571,0.0998879969120025,0.0993300005793571,0.0998879969120025,231302400
1981-03-16,0.0794977098703384,0.1032370030879974,0.1043530032038688,0.1032370030879974,0.1032370030879974,37228800
1981-03-17,0.0833649486303329,0.1082589998841285,0.109375,0.1082589998841285,0.1082589998841285,43747200
1981-03-18,0.0885211676359176,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,36937600
1981-03-19,0.0876618102192878,0.1138390004634857,0.1143969967961311,0.1138390004634857,0.1143969967961311,37811200
1981-03-20,0.0885211676359176,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,14604800
1981-03-23,0.0919594541192054,0.1194199994206428,0.1205359995365142,0.1194199994206428,0.1194199994206428,22019200
1981-03-24,0.0915297791361808,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1194199994206428,28156800
1981-03-25,0.089810237288475,0.1166289970278739,0.117746002972126,0.1166289970278739,0.117746002972126,7056000
1981-03-26,0.0880915001034736,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1149550005793571,12275200
1981-03-27,0.0850836783647537,0.1104910001158714,0.1110489964485168,0.1104910001158714,0.1110489964485168,12252800
1981-03-30,0.0850836783647537,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1104910001158714,9900800
1981-03-31,0.0842243060469627,0.109375,0.1104910001158714,0.109375,0.1104910001158714,15993600
1981-04-01,0.0833649486303329,0.1082589998841285,0.1088170036673545,0.1082589998841285,0.1088170036673545,34070400
1981-04-02,0.0906704142689704,0.117746002972126,0.1183039993047714,0.117746002972126,0.117746002972126,31404800
1981-04-03,0.091100089251995,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1183039993047714,16486400
1981-04-06,0.089380569756031,0.1160710006952285,0.1166289970278739,0.1160710006952285,0.1166289970278739,22803200
1981-04-07,0.0885211676359176,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1155129969120025,10684800
1981-04-08,0.0928188487887382,0.1205359995365142,0.1216519996523857,0.1205359995365142,0.1205359995365142,21952000
1981-04-09,0.0945376083254814,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,12499200
1981-04-10,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,33465600
1981-04-13,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,16060800
1981-04-14,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,6652800
1981-04-15,0.091100089251995,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1188620030879974,34048000
1981-04-16,0.0859431028366088,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1121649965643882,23878400
1981-04-20,0.0885211676359176,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,35347200
1981-04-21,0.0945376083254814,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,28537600
1981-04-22,0.0979751199483871,0.1272320002317428,0.1277900040149688,0.1272320002317428,0.1272320002317428,18995200
1981-04-23,0.1005532145500183,0.1305799931287765,0.1311379969120025,0.1305799931287765,0.1305799931287765,58016000
1981-04-24,0.0996938571333885,0.1294640004634857,0.1305799931287765,0.1294640004634857,0.1305799931287765,35056000
1981-04-27,0.0988344699144363,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1289059966802597,38528000
1981-04-28,0.0971157178282737,0.1261159926652908,0.1266739964485168,0.1261159926652908,0.1266739964485168,32188800
1981-04-29,0.0958266705274581,0.1244420036673545,0.125,0.1244420036673545,0.125,13641600
1981-04-30,0.0975454002618789,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,12611200
1981-05-01,0.0975454002618789,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,16553600
1981-05-04,0.0971157178282737,0.1261159926652908,0.1266739964485168,0.1261159926652908,0.1266739964485168,14448000
1981-05-05,0.0966860726475715,0.125558003783226,0.1261159926652908,0.125558003783226,0.1261159926652908,17539200
1981-05-06,0.0941079184412956,0.1222100034356117,0.1227679997682571,0.1222100034356117,0.1227679997682571,18950400
1981-05-07,0.09539695084095,0.1238839998841285,0.1244420036673545,0.1238839998841285,0.1238839998841285,9363200
1981-05-08,0.0962563529610633,0.125,0.125558003783226,0.125,0.125,7907200
1981-05-11,0.0941079184412956,0.1222100034356117,0.1227679997682571,0.1222100034356117,0.1227679997682571,11939200
1981-05-12,0.0941079184412956,0.1222100034356117,0.1238839998841285,0.1222100034356117,0.1222100034356117,4256000
1981-05-13,0.0936782211065292,0.1216519996523857,0.1233260035514831,0.1216519996523857,0.1222100034356117,4905600
1981-05-14,0.0923891514539718,0.1199780032038688,0.1210940033197403,0.1199780032038688,0.1210940033197403,4928000
1981-05-15,0.0945376083254814,0.1227679997682571,0.1244420036673545,0.1227679997682571,0.1227679997682571,4905600
1981-05-18,0.0962563529610633,0.125,0.1261159926652908,0.125,0.125,4166400
1981-05-19,0.0945376083254814,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1233260035514831,25424000
1981-05-20,0.0975454002618789,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,13283200
1981-05-21,0.1031321063637733,0.1339289993047714,0.1344870030879974,0.1339289993047714,0.1339289993047714,32211200
1981-05-22,0.107858657836914,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,31427200
1981-05-26,0.107429027557373,0.1395090073347091,0.140066996216774,0.1395090073347091,0.140066996216774,85344000
1981-05-27,0.1134447008371353,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,149497600
1981-05-28,0.1134447008371353,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,73987200
1981-05-29,0.1138743087649345,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,59382400
1981-06-01,0.1138743087649345,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,51251200
1981-06-02,0.1082884147763252,0.140625,0.141183003783226,0.140625,0.141183003783226,40432000
1981-06-03,0.1082884147763252,0.140625,0.1417409926652908,0.140625,0.140625,39446400
1981-06-04,0.1104368343949318,0.1434150040149688,0.1439729928970337,0.1434150040149688,0.1434150040149688,56067200
1981-06-05,0.108718067407608,0.141183003783226,0.1417409926652908,0.141183003783226,0.1417409926652908,57680000
1981-06-08,0.1048508957028389,0.1361609995365142,0.1367190033197403,0.1361609995365142,0.1367190033197403,93497600
1981-06-09,0.1069993525743484,0.1389510035514831,0.1395090073347091,0.1389510035514831,0.1389510035514831,119593600
1981-06-10,0.1082884147763252,0.140625,0.1422989964485168,0.140625,0.140625,25222400
1981-06-11,0.1130149811506271,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,38976000
1981-06-12,0.1117258816957473,0.1450890004634857,0.1456470042467117,0.1450890004634857,0.1456470042467117,25804800
1981-06-15,0.1112961843609809,0.1445309966802597,0.1450890004634857,0.1445309966802597,0.1450890004634857,143763200
1981-06-16,0.1091477423906326,0.1417409926652908,0.1422989964485168,0.1417409926652908,0.1422989964485168,37251200
1981-06-17,0.107429027557373,0.1395090073347091,0.140066996216774,0.1395090073347091,0.140066996216774,27574400
1981-06-18,0.1069993525743484,0.1389510035514831,0.140066996216774,0.1389510035514831,0.1395090073347091,23049600
1981-06-19,0.1039915159344673,0.1350450068712234,0.1356029957532882,0.1350450068712234,0.1356029957532882,27507200
1981-06-22,0.1001235544681549,0.1300220042467117,0.1305799931287765,0.1300220042467117,0.1305799931287765,10841600
1981-06-23,0.1018422842025756,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,15030400
1981-06-24,0.0992641672492027,0.1289059966802597,0.1300220042467117,0.1289059966802597,0.1300220042467117,23027200
1981-06-25,0.1014125868678093,0.1316960006952285,0.1322540044784546,0.1316960006952285,0.1316960006952285,24259200
1981-06-26,0.1001235544681549,0.1300220042467117,0.1311379969120025,0.1300220042467117,0.1311379969120025,23788800
1981-06-29,0.0966860726475715,0.125558003783226,0.1266739964485168,0.125558003783226,0.1266739964485168,10595200
1981-06-30,0.089380569756031,0.1160710006952285,0.1166289970278739,0.1160710006952285,0.1166289970278739,35907200
1981-07-01,0.0885211676359176,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1155129969120025,170464000
1981-07-02,0.0885211676359176,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,30284800
1981-07-06,0.0855133309960365,0.1110489964485168,0.1121649965643882,0.1110489964485168,0.1121649965643882,16531200
1981-07-07,0.0863727778196334,0.1121649965643882,0.1132809966802597,0.1121649965643882,0.1121649965643882,15836800
1981-07-08,0.089810237288475,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,16620800
1981-07-09,0.0829352512955665,0.1077010035514831,0.1082589998841285,0.1077010035514831,0.1082589998841285,32883200
1981-07-10,0.0764891281723976,0.0993300005793571,0.0998879969120025,0.0993300005793571,0.0998879969120025,55171200
1981-07-13,0.078208677470684,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,45740800
1981-07-14,0.0816461592912674,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1060269996523857,19779200
1981-07-15,0.0837946236133575,0.1088170036673545,0.109375,0.1088170036673545,0.1088170036673545,10953600
1981-07-16,0.0859431028366088,0.1116070002317428,0.1127230003476142,0.1116070002317428,0.1116070002317428,15232000
1981-07-17,0.0889508798718452,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,19824000
1981-07-20,0.0829352512955665,0.1077010035514831,0.1082589998841285,0.1077010035514831,0.1082589998841285,23654400
1981-07-21,0.0825055614113807,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1077010035514831,31942400
1981-07-22,0.0777782127261161,0.1010039970278739,0.102121002972126,0.1010039970278739,0.102121002972126,22668800
1981-07-23,0.079927422106266,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1037949994206428,34451200
1981-07-24,0.0825055614113807,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1071429997682571,28851200
1981-07-27,0.0859431028366088,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,17337600
1981-07-28,0.0829352512955665,0.1077010035514831,0.1082589998841285,0.1077010035514831,0.1082589998841285,22848000
1981-07-29,0.0816461592912674,0.1060269996523857,0.1065850034356117,0.1060269996523857,0.1065850034356117,15500800
1981-07-30,0.0846539437770843,0.1099329963326454,0.1110489964485168,0.1099329963326454,0.1099329963326454,9900800
1981-07-31,0.0859431028366088,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,10953600
1981-08-03,0.0850836783647537,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1116070002317428,12432000
1981-08-04,0.0863727778196334,0.1121649965643882,0.1127230003476142,0.1121649965643882,0.1121649965643882,31673600
1981-08-05,0.0889508798718452,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,17494400
1981-08-06,0.0868024379014968,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1132809966802597,10528000
1981-08-07,0.0868024379014968,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,9206400
1981-08-10,0.0868024379014968,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.1127230003476142,0
1981-08-11,0.0842243060469627,0.109375,0.1104910001158714,0.109375,0.1104910001158714,71456000
1981-08-12,0.0825055614113807,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1077010035514831,26275200
1981-08-13,0.079927422106266,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1043530032038688,27484800
1981-08-14,0.078638382256031,0.102121002972126,0.1032370030879974,0.102121002972126,0.1032370030879974,24192000
1981-08-17,0.076059490442276,0.0987719967961311,0.0998879969120025,0.0987719967961311,0.0998879969120025,18905600
1981-08-18,0.0743406862020492,0.0965399965643882,0.0976559966802597,0.0965399965643882,0.0976559966802597,17001600
1981-08-19,0.0734813138842582,0.0954239964485168,0.0965399965643882,0.0954239964485168,0.0965399965643882,20675200
1981-08-20,0.0743406862020492,0.0965399965643882,0.0970980003476142,0.0965399965643882,0.0965399965643882,17113600
1981-08-21,0.0691844299435615,0.0898440033197403,0.0909600034356117,0.0898440033197403,0.0909600034356117,41910400
1981-08-24,0.0648868009448051,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0848210006952285,23072000
1981-08-25,0.066606305539608,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,40700800
1981-08-26,0.0653164684772491,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0853789970278739,33600000
1981-08-27,0.0657461732625961,0.0853789970278739,0.0859379991889,0.0853789970278739,0.0853789970278739,25916800
1981-08-28,0.0691844299435615,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,38035200
1981-08-31,0.0691844299435615,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,40947200
1981-09-01,0.0734813138842582,0.0954239964485168,0.0959820002317428,0.0954239964485168,0.0954239964485168,37027200
1981-09-02,0.074770376086235,0.0970980003476142,0.0976559966802597,0.0970980003476142,0.0970980003476142,19376000
1981-09-03,0.0709032118320465,0.0920760035514831,0.0931920036673545,0.0920760035514831,0.0931920036673545,37475200
1981-09-04,0.0700438097119331,0.0909600034356117,0.0915179997682571,0.0909600034356117,0.0915179997682571,15254400
1981-09-08,0.0678953751921653,0.0881699994206428,0.0887280032038688,0.0881699994206428,0.0887280032038688,25446400
1981-09-09,0.0678953751921653,0.0881699994206428,0.0887280032038688,0.0881699994206428,0.0881699994206428,30531200
1981-09-10,0.0683250650763511,0.0887280032038688,0.0892859995365142,0.0887280032038688,0.0887280032038688,34809600
1981-09-11,0.0674656927585601,0.0876120030879974,0.0881699994206428,0.0876120030879974,0.0881699994206428,17539200
1981-09-14,0.0653164684772491,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0853789970278739,27686400
1981-09-15,0.0635977387428283,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0831469967961311,19510400
1981-09-16,0.0623086653649807,0.0809149965643882,0.0814730003476142,0.0809149965643882,0.0814730003476142,19353600
1981-09-17,0.0605899095535278,0.0786829963326454,0.0792410001158714,0.0786829963326454,0.0792410001158714,19376000
1981-09-18,0.0610195994377136,0.0792410001158714,0.0797989964485168,0.0792410001158714,0.0792410001158714,26320000
1981-09-21,0.0614492893218994,0.0797989964485168,0.0803570002317428,0.0797989964485168,0.0797989964485168,49033600
1981-09-22,0.0580117926001548,0.0753350034356117,0.0758929997682571,0.0753350034356117,0.0758929997682571,47420800
1981-09-23,0.0567227229475975,0.0736609995365142,0.0747769996523857,0.0736609995365142,0.0747769996523857,28201600
1981-09-24,0.0562930069863796,0.0731030032038688,0.0736609995365142,0.0731030032038688,0.0736609995365142,18300800
1981-09-25,0.0489875599741935,0.0636160001158714,0.0647320002317428,0.0636160001158714,0.0647320002317428,34608000
1981-09-28,0.0494172349572181,0.0641739964485168,0.0647320002317428,0.0641739964485168,0.0641739964485168,91728000
1981-09-29,0.0519953519105911,0.0675219967961311,0.0680800005793571,0.0675219967961311,0.0675219967961311,94684800
1981-09-30,0.0524250529706478,0.0680800005793571,0.0686379969120025,0.0680800005793571,0.0680800005793571,49996800
1981-10-01,0.0524250529706478,0.0680800005793571,0.0686379969120025,0.0680800005793571,0.0680800005793571,61129600
1981-10-02,0.0567227229475975,0.0736609995365142,0.0742190033197403,0.0736609995365142,0.0736609995365142,45046400
1981-10-05,0.0584414489567279,0.0758929997682571,0.0770089998841285,0.0758929997682571,0.0758929997682571,43097600
1981-10-06,0.0580117926001548,0.0753350034356117,0.0758929997682571,0.0753350034356117,0.0758929997682571,28358400
1981-10-07,0.0614492893218994,0.0797989964485168,0.0809149965643882,0.0797989964485168,0.0797989964485168,38841600
1981-10-08,0.0635977387428283,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,31091200
1981-10-09,0.0640273988246917,0.0831469967961311,0.0842629969120025,0.0831469967961311,0.0831469967961311,54521600
1981-10-12,0.0661766454577446,0.0859379991889,0.086496002972126,0.0859379991889,0.0859379991889,27350400
1981-10-13,0.0661766454577446,0.0859379991889,0.0870539993047714,0.0859379991889,0.0859379991889,44195200
1981-10-14,0.0623086653649807,0.0809149965643882,0.0814730003476142,0.0809149965643882,0.0814730003476142,30979200
1981-10-15,0.0635977387428283,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,29433600
1981-10-16,0.0627383142709732,0.0814730003476142,0.0820309966802597,0.0814730003476142,0.0820309966802597,36467200
1981-10-19,0.0640273988246917,0.0831469967961311,0.0837050005793571,0.0831469967961311,0.0831469967961311,20585600
1981-10-20,0.0674656927585601,0.0876120030879974,0.0881699994206428,0.0876120030879974,0.0876120030879974,35728000
1981-10-21,0.0674656927585601,0.0876120030879974,0.0881699994206428,0.0876120030879974,0.0876120030879974,76899200
1981-10-22,0.0670359581708908,0.0870539993047714,0.0876120030879974,0.0870539993047714,0.0876120030879974,32278400
1981-10-23,0.0653164684772491,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0853789970278739,27910400
1981-10-26,0.0653164684772491,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0848210006952285,27283200
1981-10-27,0.066606305539608,0.086496002972126,0.0876120030879974,0.086496002972126,0.086496002972126,85590400
1981-10-28,0.0687547624111175,0.0892859995365142,0.0898440033197403,0.0892859995365142,0.0892859995365142,44172800
1981-10-29,0.0678953751921653,0.0881699994206428,0.0887280032038688,0.0881699994206428,0.0887280032038688,30486400
1981-10-30,0.0687547624111175,0.0892859995365142,0.0898440033197403,0.0892859995365142,0.0892859995365142,52729600
1981-11-02,0.0687547624111175,0.0892859995365142,0.0898440033197403,0.0892859995365142,0.0892859995365142,36915200
1981-11-03,0.0678953751921653,0.0881699994206428,0.0887280032038688,0.0881699994206428,0.0887280032038688,28380800
1981-11-04,0.0661766454577446,0.0859379991889,0.086496002972126,0.0859379991889,0.086496002972126,23811200
1981-11-05,0.0614492893218994,0.0797989964485168,0.0803570002317428,0.0797989964485168,0.0803570002317428,23363200
1981-11-06,0.0618789792060852,0.0803570002317428,0.0809149965643882,0.0803570002317428,0.0803570002317428,24595200
1981-11-09,0.0627383142709732,0.0814730003476142,0.0820309966802597,0.0814730003476142,0.0814730003476142,20384000
1981-11-10,0.0631680190563201,0.0820309966802597,0.0825890004634857,0.0820309966802597,0.0820309966802597,16755200
1981-11-11,0.0648868009448051,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0842629969120025,27440000
1981-11-12,0.0670359581708908,0.0870539993047714,0.0876120030879974,0.0870539993047714,0.0870539993047714,39916800
1981-11-13,0.0623086653649807,0.0809149965643882,0.0814730003476142,0.0809149965643882,0.0814730003476142,21011200
1981-11-16,0.0614492893218994,0.0797989964485168,0.0803570002317428,0.0797989964485168,0.0803570002317428,22556800
1981-11-17,0.0627383142709732,0.0814730003476142,0.0820309966802597,0.0814730003476142,0.0814730003476142,35414400
1981-11-18,0.0648868009448051,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0842629969120025,29142400
1981-11-19,0.0648868009448051,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0842629969120025,40006400
1981-11-20,0.0653164684772491,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0848210006952285,38102400
1981-11-23,0.0623086653649807,0.0809149965643882,0.0820309966802597,0.0809149965643882,0.0820309966802597,22960000
1981-11-24,0.0618789792060852,0.0803570002317428,0.0809149965643882,0.0803570002317428,0.0809149965643882,22153600
1981-11-25,0.0631680190563201,0.0820309966802597,0.0825890004634857,0.0820309966802597,0.0820309966802597,52550400
1981-11-27,0.0648868009448051,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0842629969120025,37251200
1981-11-30,0.0640273988246917,0.0831469967961311,0.0837050005793571,0.0831469967961311,0.0837050005793571,23968000
1981-12-01,0.0640273988246917,0.0831469967961311,0.0837050005793571,0.0831469967961311,0.0831469967961311,23385600
1981-12-02,0.0644570887088775,0.0837050005793571,0.0842629969120025,0.0837050005793571,0.0837050005793571,37564800
1981-12-03,0.0635977387428283,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0831469967961311,20428800
1981-12-04,0.0653164684772491,0.0848210006952285,0.0853789970278739,0.0848210006952285,0.0848210006952285,137155200
1981-12-07,0.0657461732625961,0.0853789970278739,0.0859379991889,0.0853789970278739,0.0853789970278739,59292800
1981-12-08,0.0644570887088775,0.0837050005793571,0.0848210006952285,0.0837050005793571,0.0848210006952285,50624000
1981-12-09,0.0648868009448051,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0842629969120025,34272000
1981-12-10,0.0648868009448051,0.0842629969120025,0.0848210006952285,0.0842629969120025,0.0842629969120025,37408000
